filename,class,is_atypical,is_augmented,augmentation_type,split
3933.png,Atypical,True,False,,Training
5941.png,Atypical,True,False,,Training
8212.png,Atypical,True,False,,Training
6648_aug2.png,Atypical,True,True,2,Training
TUPAC16_2778_aug2.png,Atypical,True,True,2,Training
TUPAC16_146_aug4.png,Atypical,True,True,4,Training
104_aug1.png,Atypical,True,True,1,Training
10805_aug4.png,Atypical,True,True,4,Training
10837_aug1.png,Atypical,True,True,1,Training
11184_aug4.png,Atypical,True,True,4,Training
6531_aug3.png,Atypical,True,True,3,Training
3692_aug2.png,Atypical,True,True,2,Training
7848.png,Atypical,True,False,,Training
3834_aug3.png,Atypical,True,True,3,Training
4587_aug3.png,Atypical,True,True,3,Training
TUPAC16_1373_aug2.png,Atypical,True,True,2,Training
1813_aug3.png,Atypical,True,True,3,Training
4053_aug3.png,Atypical,True,True,3,Training
4314_aug3.png,Atypical,True,True,3,Training
6836_aug2.png,Atypical,True,True,2,Training
3845_aug4.png,Atypical,True,True,4,Training
TUPAC16_3011_aug1.png,Atypical,True,True,1,Training
8908.png,Atypical,True,False,,Training
7955_aug2.png,Atypical,True,True,2,Training
7623_aug4.png,Atypical,True,True,4,Training
3868_aug1.png,Atypical,True,True,1,Training
TUPAC16_6858_aug1.png,Atypical,True,True,1,Training
1585_aug4.png,Atypical,True,True,4,Training
TUPAC16_1348.png,Atypical,True,False,,Training
7626_aug2.png,Atypical,True,True,2,Training
4378_aug4.png,Atypical,True,True,4,Training
TUPAC16_5068_aug4.png,Atypical,True,True,4,Training
6338_aug2.png,Atypical,True,True,2,Training
1121.png,Atypical,True,False,,Training
4362_aug3.png,Atypical,True,True,3,Training
3701_aug2.png,Atypical,True,True,2,Training
6716_aug2.png,Atypical,True,True,2,Training
TUPAC16_1428.png,Atypical,True,False,,Training
3048_aug4.png,Atypical,True,True,4,Training
6841_aug4.png,Atypical,True,True,4,Training
8406_aug4.png,Atypical,True,True,4,Training
3082.png,Atypical,True,False,,Training
9115_aug3.png,Atypical,True,True,3,Training
6852_aug3.png,Atypical,True,True,3,Training
9618_aug2.png,Atypical,True,True,2,Training
9248_aug2.png,Atypical,True,True,2,Training
4570.png,Atypical,True,False,,Training
6854_aug2.png,Atypical,True,True,2,Training
TUPAC16_8126_aug2.png,Atypical,True,True,2,Training
TUPAC16_5407.png,Atypical,True,False,,Training
6203_aug2.png,Atypical,True,True,2,Training
4428_aug1.png,Atypical,True,True,1,Training
TUPAC16_1413_aug1.png,Atypical,True,True,1,Training
196_aug4.png,Atypical,True,True,4,Training
7479_aug2.png,Atypical,True,True,2,Training
TUPAC16_87_aug1.png,Atypical,True,True,1,Training
6924_aug1.png,Atypical,True,True,1,Training
4956_aug1.png,Atypical,True,True,1,Training
8088_aug2.png,Atypical,True,True,2,Training
2950_aug1.png,Atypical,True,True,1,Training
5086_aug1.png,Atypical,True,True,1,Training
6787_aug4.png,Atypical,True,True,4,Training
6201_aug3.png,Atypical,True,True,3,Training
TUPAC16_6830_aug3.png,Atypical,True,True,3,Training
449_aug3.png,Atypical,True,True,3,Training
TUPAC16_4637_aug4.png,Atypical,True,True,4,Training
8339.png,Atypical,True,False,,Training
9461.png,Atypical,True,False,,Training
9846_aug1.png,Atypical,True,True,1,Training
8908_aug1.png,Atypical,True,True,1,Training
3790.png,Atypical,True,False,,Training
8793_aug1.png,Atypical,True,True,1,Training
6233_aug1.png,Atypical,True,True,1,Training
5109_aug4.png,Atypical,True,True,4,Training
8488_aug2.png,Atypical,True,True,2,Training
6643_aug1.png,Atypical,True,True,1,Training
7098_aug2.png,Atypical,True,True,2,Training
3082_aug4.png,Atypical,True,True,4,Training
8785_aug4.png,Atypical,True,True,4,Training
8433_aug1.png,Atypical,True,True,1,Training
6727_aug2.png,Atypical,True,True,2,Training
8981_aug1.png,Atypical,True,True,1,Training
8808_aug1.png,Atypical,True,True,1,Training
3048.png,Atypical,True,False,,Training
1589_aug3.png,Atypical,True,True,3,Training
4403_aug1.png,Atypical,True,True,1,Training
TUPAC16_4573_aug1.png,Atypical,True,True,1,Training
TUPAC16_241_aug3.png,Atypical,True,True,3,Training
TUPAC16_1367_aug3.png,Atypical,True,True,3,Training
9860_aug3.png,Atypical,True,True,3,Training
1656_aug1.png,Atypical,True,True,1,Training
3840_aug2.png,Atypical,True,True,2,Training
7622_aug1.png,Atypical,True,True,1,Training
5691_aug1.png,Atypical,True,True,1,Training
TUPAC16_14156_aug3.png,Atypical,True,True,3,Training
11197_aug1.png,Atypical,True,True,1,Training
3064.png,Atypical,True,False,,Training
9136_aug3.png,Atypical,True,True,3,Training
7091_aug3.png,Atypical,True,True,3,Training
6201_aug1.png,Atypical,True,True,1,Training
6226_aug2.png,Atypical,True,True,2,Training
2217.png,Atypical,True,False,,Training
6924.png,Atypical,True,False,,Training
5689_aug2.png,Atypical,True,True,2,Training
4309_aug1.png,Atypical,True,True,1,Training
TUPAC16_7296_aug2.png,Atypical,True,True,2,Training
7390_aug3.png,Atypical,True,True,3,Training
6020.png,Atypical,True,False,,Training
11558_aug4.png,Atypical,True,True,4,Training
TUPAC16_5068.png,Atypical,True,False,,Training
2223_aug4.png,Atypical,True,True,4,Training
4372_aug4.png,Atypical,True,True,4,Training
4404.png,Atypical,True,False,,Training
9617_aug1.png,Atypical,True,True,1,Training
5724.png,Atypical,True,False,,Training
8800_aug1.png,Atypical,True,True,1,Training
38_aug1.png,Atypical,True,True,1,Training
TUPAC16_241_aug1.png,Atypical,True,True,1,Training
10310_aug4.png,Atypical,True,True,4,Training
5769_aug4.png,Atypical,True,True,4,Training
6809_aug3.png,Atypical,True,True,3,Training
3047_aug4.png,Atypical,True,True,4,Training
8547_aug2.png,Atypical,True,True,2,Training
7471_aug2.png,Atypical,True,True,2,Training
9136.png,Atypical,True,False,,Training
8439_aug1.png,Atypical,True,True,1,Training
2123_aug3.png,Atypical,True,True,3,Training
4531_aug3.png,Atypical,True,True,3,Training
TUPAC16_4464_aug4.png,Atypical,True,True,4,Training
TUPAC16_4619.png,Atypical,True,False,,Training
3089_aug4.png,Atypical,True,True,4,Training
TUPAC16_4630_aug2.png,Atypical,True,True,2,Training
8483_aug1.png,Atypical,True,True,1,Training
11263_aug3.png,Atypical,True,True,3,Training
TUPAC16_5407_aug4.png,Atypical,True,True,4,Training
11339_aug2.png,Atypical,True,True,2,Training
9443_aug4.png,Atypical,True,True,4,Training
436.png,Atypical,True,False,,Training
9464.png,Atypical,True,False,,Training
6861_aug1.png,Atypical,True,True,1,Training
TUPAC16_1268_aug4.png,Atypical,True,True,4,Training
1409_aug1.png,Atypical,True,True,1,Training
2211.png,Atypical,True,False,,Training
38_aug4.png,Atypical,True,True,4,Training
1675_aug1.png,Atypical,True,True,1,Training
673_aug4.png,Atypical,True,True,4,Training
2115_aug2.png,Atypical,True,True,2,Training
9325.png,Atypical,True,False,,Training
7473_aug1.png,Atypical,True,True,1,Training
TUPAC16_2890_aug3.png,Atypical,True,True,3,Training
3831_aug3.png,Atypical,True,True,3,Training
5626_aug4.png,Atypical,True,True,4,Training
7715_aug4.png,Atypical,True,True,4,Training
TUPAC16_892_aug1.png,Atypical,True,True,1,Training
5567.png,Atypical,True,False,,Training
9846.png,Atypical,True,False,,Training
9356_aug1.png,Atypical,True,True,1,Training
TUPAC16_2902.png,Atypical,True,False,,Training
6478_aug1.png,Atypical,True,True,1,Training
216_aug2.png,Atypical,True,True,2,Training
3722_aug1.png,Atypical,True,True,1,Training
4218_aug1.png,Atypical,True,True,1,Training
5765_aug1.png,Atypical,True,True,1,Training
TUPAC16_639_aug2.png,Atypical,True,True,2,Training
3790_aug2.png,Atypical,True,True,2,Training
9867_aug3.png,Atypical,True,True,3,Training
7300_aug2.png,Atypical,True,True,2,Training
5967.png,Atypical,True,False,,Training
7396_aug2.png,Atypical,True,True,2,Training
4140.png,Atypical,True,False,,Training
8258.png,Atypical,True,False,,Training
9104.png,Atypical,True,False,,Training
7403_aug2.png,Atypical,True,True,2,Training
TUPAC16_4806.png,Atypical,True,False,,Training
8254.png,Atypical,True,False,,Training
8475_aug1.png,Atypical,True,True,1,Training
3703_aug2.png,Atypical,True,True,2,Training
8487_aug2.png,Atypical,True,True,2,Training
4956_aug3.png,Atypical,True,True,3,Training
1415.png,Atypical,True,False,,Training
TUPAC16_4193_aug2.png,Atypical,True,True,2,Training
7480_aug3.png,Atypical,True,True,3,Training
4455_aug2.png,Atypical,True,True,2,Training
9874.png,Atypical,True,False,,Training
TUPAC16_2755_aug4.png,Atypical,True,True,4,Training
TUPAC16_1581.png,Atypical,True,False,,Training
TUPAC16_5397_aug2.png,Atypical,True,True,2,Training
8791_aug3.png,Atypical,True,True,3,Training
1885_aug2.png,Atypical,True,True,2,Training
8551.png,Atypical,True,False,,Training
8480_aug3.png,Atypical,True,True,3,Training
11225_aug2.png,Atypical,True,True,2,Training
11493_aug4.png,Atypical,True,True,4,Training
8258_aug1.png,Atypical,True,True,1,Training
TUPAC16_566_aug1.png,Atypical,True,True,1,Training
8981_aug3.png,Atypical,True,True,3,Training
8406.png,Atypical,True,False,,Training
134_aug2.png,Atypical,True,True,2,Training
7473_aug2.png,Atypical,True,True,2,Training
10276_aug4.png,Atypical,True,True,4,Training
3688_aug1.png,Atypical,True,True,1,Training
11502_aug3.png,Atypical,True,True,3,Training
657_aug4.png,Atypical,True,True,4,Training
4997_aug1.png,Atypical,True,True,1,Training
8266_aug4.png,Atypical,True,True,4,Training
2965_aug2.png,Atypical,True,True,2,Training
TUPAC16_1312_aug2.png,Atypical,True,True,2,Training
9166_aug2.png,Atypical,True,True,2,Training
7954_aug1.png,Atypical,True,True,1,Training
6977_aug3.png,Atypical,True,True,3,Training
TUPAC16_14156_aug2.png,Atypical,True,True,2,Training
4477_aug1.png,Atypical,True,True,1,Training
11850_aug4.png,Atypical,True,True,4,Training
6854_aug4.png,Atypical,True,True,4,Training
3785_aug4.png,Atypical,True,True,4,Training
7324_aug2.png,Atypical,True,True,2,Training
TUPAC16_101.png,Atypical,True,False,,Training
TUPAC16_169_aug2.png,Atypical,True,True,2,Training
4166_aug2.png,Atypical,True,True,2,Training
4_aug4.png,Atypical,True,True,4,Training
5769.png,Atypical,True,False,,Training
8812_aug3.png,Atypical,True,True,3,Training
1124_aug3.png,Atypical,True,True,3,Training
1160_aug2.png,Atypical,True,True,2,Training
2127_aug3.png,Atypical,True,True,3,Training
4592_aug2.png,Atypical,True,True,2,Training
9680_aug1.png,Atypical,True,True,1,Training
6322_aug4.png,Atypical,True,True,4,Training
4341_aug1.png,Atypical,True,True,1,Training
TUPAC16_5421_aug2.png,Atypical,True,True,2,Training
3932_aug4.png,Atypical,True,True,4,Training
8458_aug4.png,Atypical,True,True,4,Training
3719_aug2.png,Atypical,True,True,2,Training
11905_aug3.png,Atypical,True,True,3,Training
8703.png,Atypical,True,False,,Training
TUPAC16_3018_aug1.png,Atypical,True,True,1,Training
TUPAC16_4154.png,Atypical,True,False,,Training
4563_aug3.png,Atypical,True,True,3,Training
TUPAC16_95_aug4.png,Atypical,True,True,4,Training
TUPAC16_4605_aug2.png,Atypical,True,True,2,Training
693_aug2.png,Atypical,True,True,2,Training
6766_aug1.png,Atypical,True,True,1,Training
7965_aug4.png,Atypical,True,True,4,Training
4063_aug1.png,Atypical,True,True,1,Training
4994_aug2.png,Atypical,True,True,2,Training
7314.png,Atypical,True,False,,Training
TUPAC16_2927_aug1.png,Atypical,True,True,1,Training
9634_aug1.png,Atypical,True,True,1,Training
1062.png,Atypical,True,False,,Training
TUPAC16_4.png,Atypical,True,False,,Training
8269_aug4.png,Atypical,True,True,4,Training
132_aug4.png,Atypical,True,True,4,Training
4648.png,Atypical,True,False,,Training
4994.png,Atypical,True,False,,Training
3713_aug1.png,Atypical,True,True,1,Training
6781_aug3.png,Atypical,True,True,3,Training
7303_aug4.png,Atypical,True,True,4,Training
TUPAC16_7458_aug1.png,Atypical,True,True,1,Training
7734.png,Atypical,True,False,,Training
11368_aug1.png,Atypical,True,True,1,Training
191_aug3.png,Atypical,True,True,3,Training
5105_aug2.png,Atypical,True,True,2,Training
873_aug4.png,Atypical,True,True,4,Training
6718_aug3.png,Atypical,True,True,3,Training
7471_aug4.png,Atypical,True,True,4,Training
TUPAC16_585_aug1.png,Atypical,True,True,1,Training
TUPAC16_4650_aug3.png,Atypical,True,True,3,Training
8809.png,Atypical,True,False,,Training
TUPAC16_625.png,Atypical,True,False,,Training
7690_aug2.png,Atypical,True,True,2,Training
10718_aug2.png,Atypical,True,True,2,Training
5095_aug4.png,Atypical,True,True,4,Training
6776_aug4.png,Atypical,True,True,4,Training
5550.png,Atypical,True,False,,Training
3086.png,Atypical,True,False,,Training
6768_aug4.png,Atypical,True,True,4,Training
7964_aug4.png,Atypical,True,True,4,Training
TUPAC16_4610.png,Atypical,True,False,,Training
5615.png,Atypical,True,False,,Training
8485_aug4.png,Atypical,True,True,4,Training
TUPAC16_1364_aug2.png,Atypical,True,True,2,Training
5111_aug2.png,Atypical,True,True,2,Training
4389_aug1.png,Atypical,True,True,1,Training
8551_aug4.png,Atypical,True,True,4,Training
8250_aug3.png,Atypical,True,True,3,Training
7637_aug2.png,Atypical,True,True,2,Training
5101_aug3.png,Atypical,True,True,3,Training
TUPAC16_2639_aug4.png,Atypical,True,True,4,Training
TUPAC16_743_aug4.png,Atypical,True,True,4,Training
4341_aug2.png,Atypical,True,True,2,Training
802_aug2.png,Atypical,True,True,2,Training
1802_aug4.png,Atypical,True,True,4,Training
4371_aug2.png,Atypical,True,True,2,Training
7819_aug1.png,Atypical,True,True,1,Training
1143_aug3.png,Atypical,True,True,3,Training
8856.png,Atypical,True,False,,Training
9683_aug3.png,Atypical,True,True,3,Training
8266.png,Atypical,True,False,,Training
8497_aug1.png,Atypical,True,True,1,Training
TUPAC16_657_aug3.png,Atypical,True,True,3,Training
9829_aug2.png,Atypical,True,True,2,Training
6787.png,Atypical,True,False,,Training
3862_aug1.png,Atypical,True,True,1,Training
3064_aug1.png,Atypical,True,True,1,Training
8967_aug2.png,Atypical,True,True,2,Training
139.png,Atypical,True,False,,Training
3725_aug3.png,Atypical,True,True,3,Training
5548.png,Atypical,True,False,,Training
9419_aug3.png,Atypical,True,True,3,Training
7977_aug3.png,Atypical,True,True,3,Training
3024.png,Atypical,True,False,,Training
309.png,Atypical,True,False,,Training
9417.png,Atypical,True,False,,Training
8111_aug3.png,Atypical,True,True,3,Training
TUPAC16_14241_aug1.png,Atypical,True,True,1,Training
2964.png,Atypical,True,False,,Training
8439_aug4.png,Atypical,True,True,4,Training
4596.png,Atypical,True,False,,Training
9179.png,Atypical,True,False,,Training
4128.png,Atypical,True,False,,Training
5_aug1.png,Atypical,True,True,1,Training
6836_aug4.png,Atypical,True,True,4,Training
TUPAC16_7559_aug4.png,Atypical,True,True,4,Training
1802_aug2.png,Atypical,True,True,2,Training
7746_aug1.png,Atypical,True,True,1,Training
4314_aug2.png,Atypical,True,True,2,Training
1025_aug2.png,Atypical,True,True,2,Training
9798.png,Atypical,True,False,,Training
2965_aug1.png,Atypical,True,True,1,Training
9272_aug1.png,Atypical,True,True,1,Training
8245.png,Atypical,True,False,,Training
5958_aug4.png,Atypical,True,True,4,Training
9618_aug1.png,Atypical,True,True,1,Training
2127_aug1.png,Atypical,True,True,1,Training
7975_aug4.png,Atypical,True,True,4,Training
TUPAC16_566_aug4.png,Atypical,True,True,4,Training
7706_aug4.png,Atypical,True,True,4,Training
8_aug4.png,Atypical,True,True,4,Training
7633.png,Atypical,True,False,,Training
9777_aug3.png,Atypical,True,True,3,Training
794_aug3.png,Atypical,True,True,3,Training
9827.png,Atypical,True,False,,Training
6613_aug4.png,Atypical,True,True,4,Training
3781_aug4.png,Atypical,True,True,4,Training
6813_aug3.png,Atypical,True,True,3,Training
5611_aug3.png,Atypical,True,True,3,Training
TUPAC16_6951_aug3.png,Atypical,True,True,3,Training
TUPAC16_77_aug3.png,Atypical,True,True,3,Training
3638_aug3.png,Atypical,True,True,3,Training
8491_aug3.png,Atypical,True,True,3,Training
9104_aug3.png,Atypical,True,True,3,Training
TUPAC16_9517_aug3.png,Atypical,True,True,3,Training
2274_aug2.png,Atypical,True,True,2,Training
8556_aug4.png,Atypical,True,True,4,Training
5602_aug4.png,Atypical,True,True,4,Training
4996_aug2.png,Atypical,True,True,2,Training
5627_aug3.png,Atypical,True,True,3,Training
5627_aug4.png,Atypical,True,True,4,Training
7914_aug3.png,Atypical,True,True,3,Training
11308_aug1.png,Atypical,True,True,1,Training
6465_aug4.png,Atypical,True,True,4,Training
7958.png,Atypical,True,False,,Training
5615_aug3.png,Atypical,True,True,3,Training
6819_aug1.png,Atypical,True,True,1,Training
7059_aug1.png,Atypical,True,True,1,Training
TUPAC16_161_aug4.png,Atypical,True,True,4,Training
3696_aug3.png,Atypical,True,True,3,Training
TUPAC16_32_aug1.png,Atypical,True,True,1,Training
8_aug2.png,Atypical,True,True,2,Training
309_aug4.png,Atypical,True,True,4,Training
TUPAC16_4580.png,Atypical,True,False,,Training
8699_aug4.png,Atypical,True,True,4,Training
TUPAC16_4580_aug3.png,Atypical,True,True,3,Training
9800_aug3.png,Atypical,True,True,3,Training
4563.png,Atypical,True,False,,Training
11873.png,Atypical,True,False,,Training
1889_aug3.png,Atypical,True,True,3,Training
9119_aug2.png,Atypical,True,True,2,Training
8197_aug3.png,Atypical,True,True,3,Training
6716_aug4.png,Atypical,True,True,4,Training
9628_aug4.png,Atypical,True,True,4,Training
4362.png,Atypical,True,False,,Training
3082_aug3.png,Atypical,True,True,3,Training
TUPAC16_4556_aug4.png,Atypical,True,True,4,Training
3788.png,Atypical,True,False,,Training
1091_aug2.png,Atypical,True,True,2,Training
TUPAC16_4439_aug3.png,Atypical,True,True,3,Training
6852.png,Atypical,True,False,,Training
3309.png,Atypical,True,False,,Training
448_aug4.png,Atypical,True,True,4,Training
8267_aug3.png,Atypical,True,True,3,Training
4498.png,Atypical,True,False,,Training
10811.png,Atypical,True,False,,Training
TUPAC16_300_aug1.png,Atypical,True,True,1,Training
TUPAC16_4643_aug4.png,Atypical,True,True,4,Training
2950_aug3.png,Atypical,True,True,3,Training
8339_aug3.png,Atypical,True,True,3,Training
8857_aug3.png,Atypical,True,True,3,Training
8497_aug2.png,Atypical,True,True,2,Training
7971_aug1.png,Atypical,True,True,1,Training
3048_aug3.png,Atypical,True,True,3,Training
6685_aug4.png,Atypical,True,True,4,Training
11496_aug4.png,Atypical,True,True,4,Training
TUPAC16_13801_aug3.png,Atypical,True,True,3,Training
2321_aug4.png,Atypical,True,True,4,Training
4529_aug2.png,Atypical,True,True,2,Training
695_aug4.png,Atypical,True,True,4,Training
4613_aug4.png,Atypical,True,True,4,Training
10811_aug3.png,Atypical,True,True,3,Training
8601_aug1.png,Atypical,True,True,1,Training
TUPAC16_4556.png,Atypical,True,False,,Training
9863_aug3.png,Atypical,True,True,3,Training
6281.png,Atypical,True,False,,Training
4606_aug2.png,Atypical,True,True,2,Training
7506_aug4.png,Atypical,True,True,4,Training
4455_aug1.png,Atypical,True,True,1,Training
TUPAC16_4806_aug3.png,Atypical,True,True,3,Training
4477_aug4.png,Atypical,True,True,4,Training
9647_aug2.png,Atypical,True,True,2,Training
4371_aug1.png,Atypical,True,True,1,Training
4063_aug3.png,Atypical,True,True,3,Training
8489_aug3.png,Atypical,True,True,3,Training
9867_aug1.png,Atypical,True,True,1,Training
TUPAC16_24_aug2.png,Atypical,True,True,2,Training
8551_aug2.png,Atypical,True,True,2,Training
7631.png,Atypical,True,False,,Training
760_aug4.png,Atypical,True,True,4,Training
2018_aug3.png,Atypical,True,True,3,Training
182.png,Atypical,True,False,,Training
9436_aug4.png,Atypical,True,True,4,Training
TUPAC16_162_aug2.png,Atypical,True,True,2,Training
3785_aug1.png,Atypical,True,True,1,Training
6302_aug1.png,Atypical,True,True,1,Training
9325_aug4.png,Atypical,True,True,4,Training
TUPAC16_153_aug1.png,Atypical,True,True,1,Training
TUPAC16_241_aug2.png,Atypical,True,True,2,Training
TUPAC16_4618_aug2.png,Atypical,True,True,2,Training
1410_aug4.png,Atypical,True,True,4,Training
7306_aug2.png,Atypical,True,True,2,Training
TUPAC16_7559.png,Atypical,True,False,,Training
10847_aug4.png,Atypical,True,True,4,Training
TUPAC16_869_aug2.png,Atypical,True,True,2,Training
6203.png,Atypical,True,False,,Training
8915_aug3.png,Atypical,True,True,3,Training
352_aug2.png,Atypical,True,True,2,Training
TUPAC16_59_aug4.png,Atypical,True,True,4,Training
7828_aug3.png,Atypical,True,True,3,Training
8799_aug3.png,Atypical,True,True,3,Training
374_aug1.png,Atypical,True,True,1,Training
8222_aug4.png,Atypical,True,True,4,Training
9617.png,Atypical,True,False,,Training
2950.png,Atypical,True,False,,Training
2211_aug2.png,Atypical,True,True,2,Training
2984_aug2.png,Atypical,True,True,2,Training
352.png,Atypical,True,False,,Training
7640.png,Atypical,True,False,,Training
7300_aug4.png,Atypical,True,True,4,Training
5615_aug2.png,Atypical,True,True,2,Training
7514.png,Atypical,True,False,,Training
7479_aug1.png,Atypical,True,True,1,Training
6253_aug3.png,Atypical,True,True,3,Training
11275_aug2.png,Atypical,True,True,2,Training
9671_aug4.png,Atypical,True,True,4,Training
5958_aug1.png,Atypical,True,True,1,Training
7828_aug4.png,Atypical,True,True,4,Training
4140_aug1.png,Atypical,True,True,1,Training
TUPAC16_585_aug2.png,Atypical,True,True,2,Training
5951_aug2.png,Atypical,True,True,2,Training
4588_aug3.png,Atypical,True,True,3,Training
8442_aug1.png,Atypical,True,True,1,Training
TUPAC16_715_aug4.png,Atypical,True,True,4,Training
11502_aug4.png,Atypical,True,True,4,Training
7633_aug3.png,Atypical,True,True,3,Training
9304.png,Atypical,True,False,,Training
8922_aug4.png,Atypical,True,True,4,Training
8533_aug3.png,Atypical,True,True,3,Training
9438_aug2.png,Atypical,True,True,2,Training
3722_aug3.png,Atypical,True,True,3,Training
TUPAC16_4487_aug2.png,Atypical,True,True,2,Training
9313.png,Atypical,True,False,,Training
TUPAC16_1373.png,Atypical,True,False,,Training
319_aug4.png,Atypical,True,True,4,Training
9471_aug4.png,Atypical,True,True,4,Training
11500.png,Atypical,True,False,,Training
842_aug3.png,Atypical,True,True,3,Training
8990_aug3.png,Atypical,True,True,3,Training
643_aug1.png,Atypical,True,True,1,Training
6293_aug3.png,Atypical,True,True,3,Training
3936_aug3.png,Atypical,True,True,3,Training
3696_aug1.png,Atypical,True,True,1,Training
672_aug2.png,Atypical,True,True,2,Training
TUPAC16_1244.png,Atypical,True,False,,Training
TUPAC16_5399.png,Atypical,True,False,,Training
638_aug4.png,Atypical,True,True,4,Training
TUPAC16_5355.png,Atypical,True,False,,Training
796_aug1.png,Atypical,True,True,1,Training
TUPAC16_4643_aug3.png,Atypical,True,True,3,Training
7945.png,Atypical,True,False,,Training
8526_aug3.png,Atypical,True,True,3,Training
8487_aug4.png,Atypical,True,True,4,Training
5107_aug2.png,Atypical,True,True,2,Training
6040_aug4.png,Atypical,True,True,4,Training
11500_aug2.png,Atypical,True,True,2,Training
TUPAC16_4650.png,Atypical,True,False,,Training
8160_aug4.png,Atypical,True,True,4,Training
9325_aug2.png,Atypical,True,True,2,Training
4120.png,Atypical,True,False,,Training
7480_aug1.png,Atypical,True,True,1,Training
TUPAC16_121_aug2.png,Atypical,True,True,2,Training
3662_aug3.png,Atypical,True,True,3,Training
3777_aug1.png,Atypical,True,True,1,Training
8339_aug1.png,Atypical,True,True,1,Training
5540_aug3.png,Atypical,True,True,3,Training
436_aug3.png,Atypical,True,True,3,Training
8908_aug3.png,Atypical,True,True,3,Training
7874_aug3.png,Atypical,True,True,3,Training
6020_aug4.png,Atypical,True,True,4,Training
8459_aug2.png,Atypical,True,True,2,Training
6646_aug2.png,Atypical,True,True,2,Training
4217_aug2.png,Atypical,True,True,2,Training
796_aug3.png,Atypical,True,True,3,Training
5549_aug4.png,Atypical,True,True,4,Training
8674.png,Atypical,True,False,,Training
8245_aug1.png,Atypical,True,True,1,Training
8088_aug4.png,Atypical,True,True,4,Training
8551_aug3.png,Atypical,True,True,3,Training
6768_aug2.png,Atypical,True,True,2,Training
TUPAC16_4605_aug1.png,Atypical,True,True,1,Training
4477.png,Atypical,True,False,,Training
8604_aug3.png,Atypical,True,True,3,Training
5666_aug4.png,Atypical,True,True,4,Training
TUPAC16_2604_aug4.png,Atypical,True,True,4,Training
TUPAC16_527_aug3.png,Atypical,True,True,3,Training
66_aug3.png,Atypical,True,True,3,Training
6769_aug3.png,Atypical,True,True,3,Training
11558_aug2.png,Atypical,True,True,2,Training
3093_aug4.png,Atypical,True,True,4,Training
TUPAC16_7415_aug1.png,Atypical,True,True,1,Training
5599_aug2.png,Atypical,True,True,2,Training
4999_aug4.png,Atypical,True,True,4,Training
7678_aug1.png,Atypical,True,True,1,Training
TUPAC16_169.png,Atypical,True,False,,Training
8604_aug4.png,Atypical,True,True,4,Training
6914_aug4.png,Atypical,True,True,4,Training
4525_aug4.png,Atypical,True,True,4,Training
6819_aug3.png,Atypical,True,True,3,Training
9866_aug3.png,Atypical,True,True,3,Training
TUPAC16_4608_aug3.png,Atypical,True,True,3,Training
8905_aug3.png,Atypical,True,True,3,Training
9177_aug1.png,Atypical,True,True,1,Training
8433_aug4.png,Atypical,True,True,4,Training
7964_aug2.png,Atypical,True,True,2,Training
7657_aug2.png,Atypical,True,True,2,Training
7677_aug4.png,Atypical,True,True,4,Training
6970_aug1.png,Atypical,True,True,1,Training
TUPAC16_4630_aug4.png,Atypical,True,True,4,Training
1409.png,Atypical,True,False,,Training
7514_aug4.png,Atypical,True,True,4,Training
6781_aug2.png,Atypical,True,True,2,Training
448_aug2.png,Atypical,True,True,2,Training
5970_aug2.png,Atypical,True,True,2,Training
4288_aug2.png,Atypical,True,True,2,Training
TUPAC16_1373_aug1.png,Atypical,True,True,1,Training
7961_aug2.png,Atypical,True,True,2,Training
2246_aug2.png,Atypical,True,True,2,Training
191_aug1.png,Atypical,True,True,1,Training
6850_aug4.png,Atypical,True,True,4,Training
655_aug4.png,Atypical,True,True,4,Training
TUPAC16_146_aug3.png,Atypical,True,True,3,Training
11177_aug4.png,Atypical,True,True,4,Training
38_aug3.png,Atypical,True,True,3,Training
TUPAC16_3787.png,Atypical,True,False,,Training
3888.png,Atypical,True,False,,Training
1410.png,Atypical,True,False,,Training
7366_aug3.png,Atypical,True,True,3,Training
9846_aug2.png,Atypical,True,True,2,Training
TUPAC16_2604_aug2.png,Atypical,True,True,2,Training
6970_aug3.png,Atypical,True,True,3,Training
5981_aug4.png,Atypical,True,True,4,Training
9268.png,Atypical,True,False,,Training
7510_aug2.png,Atypical,True,True,2,Training
5667_aug2.png,Atypical,True,True,2,Training
4592_aug1.png,Atypical,True,True,1,Training
9866_aug1.png,Atypical,True,True,1,Training
6437_aug2.png,Atypical,True,True,2,Training
TUPAC16_2927_aug3.png,Atypical,True,True,3,Training
608_aug4.png,Atypical,True,True,4,Training
6229_aug1.png,Atypical,True,True,1,Training
11236.png,Atypical,True,False,,Training
9824_aug3.png,Atypical,True,True,3,Training
11334_aug1.png,Atypical,True,True,1,Training
9777.png,Atypical,True,False,,Training
6203_aug4.png,Atypical,True,True,4,Training
9373_aug3.png,Atypical,True,True,3,Training
148_aug2.png,Atypical,True,True,2,Training
11905.png,Atypical,True,False,,Training
11308.png,Atypical,True,False,,Training
TUPAC16_4770_aug3.png,Atypical,True,True,3,Training
TUPAC16_2838_aug3.png,Atypical,True,True,3,Training
650_aug2.png,Atypical,True,True,2,Training
148_aug3.png,Atypical,True,True,3,Training
9801_aug4.png,Atypical,True,True,4,Training
1161_aug2.png,Atypical,True,True,2,Training
9479_aug2.png,Atypical,True,True,2,Training
